视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
713.341,普通弹幕,中,白,1592241778,0,53a7e3be,34130940863184903,乔瑟夫？
712.551,普通弹幕,中,白,1592241764,0,53a7e3be,34130933503229957,乔瑟夫？
442.9,普通弹幕,中,白,1592239421,0,2f92b20,34129705360687109,一方大爷
438.292,普通弹幕,中,白,1592239410,0,2f92b20,34129699358113797,g8
475.64,普通弹幕,中,白,1592236472,0,c31472ba,34128158990532611,就更好看
758.285,普通弹幕,中,白,1592235968,0,543319bb,34127894763012099,嗯？百合番
280.692,底部弹幕,中,红,1592234761,0,f48304dd,34127261865607173,西撒
1309.499,底部弹幕,中,红,1592233647,0,c9d1e1fb,34126677826600965,杨永信女儿
1182.006,底部弹幕,中,红,1592233615,0,49c398f9,34126661374967811,草薙京：就挺突然的
548.367,普通弹幕,中,白,1592232560,0,43421388,34126108012576775,？？？；？？？
657.898,普通弹幕,中,白,1592232426,0,f81c481,34126037921562629,overlord里的人名有一个叫泡泡茶壶
728.951,普通弹幕,中,白,1592232330,0,e8170d15,34125987637100551,这部番有男住吗?
77.223,普通弹幕,中,白,1592231284,0,e362ffa0,34125438911512581,学园都市是全世界最安全的地方
1065.934,普通弹幕,中,白,1592230435,0,b8d46af5,34124993809874947,危  强盗  危
371.34,普通弹幕,中,白,1592230087,0,228ee40b,34124811334582277,终于转正了
929.193,普通弹幕,中,白,1592229923,0,e8be3eb4,34124725235482627,教主会出来吗
1277.645,普通弹幕,中,黄,1592229002,0,cd2bf3d8,34124242739003395,向劫匪默祷三秒
1256.65,普通弹幕,中,黄,1592228955,0,cd2bf3d8,34124217736757251,百——— 万———伏特——- — -
1181.885,底部弹幕,中,蓝,1592228774,0,39384439,34124123165163523,黑子=小黑
862.384,普通弹幕,中,蓝,1592228451,0,cd2bf3d8,34123953880956933,嗷也
22.646,底部弹幕,中,红,1592228077,0,39d11d3,34123757849149447,危，小混混，危
288.848,普通弹幕,中,白,1592227618,0,cd2bf3d8,34123517009592325,nice
186.388,普通弹幕,中,白,1592226938,0,54056fdd,34123160504238083,这个也太弹了吧
515.412,普通弹幕,中,白,1592226600,0,2c573ad8,34122983138656261,幸亏当时看过哈哈哈哈
165.752,普通弹幕,中,白,1592226129,0,2c573ad8,34122736238854149,哔哩哔哩万岁！！
69.36,普通弹幕,中,白,1592226032,0,2c573ad8,34122685709025283,小混混   危
33.657,普通弹幕,中,白,1592225997,0,2c573ad8,34122666975690757,梦开始的地方
259.32,普通弹幕,中,白,1592225831,0,cd2be7ac,34122579981631495,没有
127.527,普通弹幕,中,白,1592225598,0,5d9ce302,34122458184286211,混混：骗人，根本不安全
1107.114,普通弹幕,中,红,1592222785,0,47146228,34120983110483971,前面的日本的裙子是有
1103.174,普通弹幕,中,白,1592222771,0,47146228,34120975650914309,前面的，日本的裙子是有兜的
471.86,普通弹幕,中,黄,1592221996,0,eace8162,34120569555779589,摄影师：今天又是在鸡腿里找饭的一天
289.001,普通弹幕,中,红,1592221794,0,d0c657d2,34120463646982149,暗示投币
1366.377,普通弹幕,中,白,1592221140,0,845cd380,34120120630509571,59.1万了
267.485,普通弹幕,中,白,1592220614,0,845cd380,34119844742299655,前方注意
1230.432,普通弹幕,中,白,1592220076,0,8db7b0ec,34119562867769349,危危危危
991.233,普通弹幕,中,白,1592218766,0,5552cb8f,34118876102393861,有男主吗？
82.505,普通弹幕,中,红,1592218393,0,c86fff45,34118680465899527,快把保护，打出来
1203.625,普通弹幕,中,白,1592218006,0,eef6fb35,34118477587939335,佩嗯
627.711,普通弹幕,中,白,1592217408,0,eef6fb35,34118164086259719,哦豁
59.338,普通弹幕,中,白,1592216616,0,b8d46af5,34117748658798597,钞能力
1294.249,普通弹幕,中,黄,1592215528,0,a615f3e9,34117178463617029,名场面
327.06,普通弹幕,中,绿,1592215099,0,a74e4334,34116953377341447,红绿灯是卓别林吗
200.379,普通弹幕,中,绿,1592214930,0,a74e4334,34116865109262343,这是百合番吗
70.58,普通弹幕,中,白,1592214431,0,a74e4334,34116603370012679,打脸的打脸的
147.608,普通弹幕,中,黄,1592214280,0,5242b62a,34116523944050693,砸瓦鲁多！
1258.519,普通弹幕,中,白,1592213702,0,60e7fd3c,34116221215440901,开炮！
1246.392,底部弹幕,中,红,1592213297,0,56af9964,34116008891908103,to be continue
322.397,普通弹幕,中,白,1592213292,0,15a887f6,34116005959041029,安全裤特写？
1220.266,底部弹幕,中,黄,1592213228,0,56af9964,34115972360568835,跟乔纳森有啥关系啊
1164.866,底部弹幕,中,黄,1592213024,0,56af9964,34115865344475139,其中有个是大乔声优，别问问就是黄金精神
47.67,普通弹幕,中,白,1592212665,0,6af2cfb,34115677272408069,专业团队
38.185,普通弹幕,中,白,1592211106,0,f757feaa,34114859925241859,小混混危
1170.914,普通弹幕,中,白,1592210713,0,56567d24,34114653731160069,哇哦
1003.593,普通弹幕,中,白,1592210542,0,56567d24,34114564417126405,哈哈哈哈
822.573,普通弹幕,中,白,1592209957,0,f0de744a,34114257639440391,呆唯
341.033,普通弹幕,中,白,1592208899,0,ab554914,34113702905511941,hehehe
468.801,普通弹幕,中,白,1592208020,0,56567d24,34113242033291269,哇哦⊙∀⊙！
905.82,普通弹幕,中,白,1592207658,0,af6cfa9b,34113051954249731,男主自杀，再问呱太
548.878,底部弹幕,中,红,1592207376,0,d0d5e21e,34112904370847747,基洛夫空艇
583.017,普通弹幕,中,蓝,1592201417,0,b0d1d4fb,34109779979272199,在座都是绅士
325.67,普通弹幕,中,白,1592199833,0,6b924c4a,34108949820604423,卓别林
1392.041,底部弹幕,中,红,1592198820,0,edf32745,34108418332557317,男主黑子
731.141,普通弹幕,中,白,1592197922,0,a7cd7ec1,34107947627315203,问男主的去看魔禁 这是外传 男主一般不出来
955.802,底部弹幕,中,红,1592196552,0,c22990d5,34107229348036611,排队的夏娜！！
54.826,普通弹幕,中,白,1592196339,0,8d69b9fb,34107117840891909,、；‘、’‘“？’拍；p;./.'
44.709,普通弹幕,中,白,1592196329,0,8d69b9fb,34107112549253123,[]'''''''''''''[;'[';[;';';;'/'；。、；【‘【拍；’‘’‘’？
22.271,普通弹幕,中,白,1592196307,0,8d69b9fb,34107100784230403,、['']'['][
13.747,普通弹幕,中,白,1592196298,0,8d69b9fb,34107096315723779,”？？
1313.874,普通弹幕,中,黄,1592187129,0,27f09529,34102288907239431,又双双无敌了？？？
1310.914,普通弹幕,中,黄,1592187114,0,27f09529,34102281354346501,众所周知，无敌是个贬义词
1222.914,普通弹幕,中,黄,1592187012,0,27f09529,34102227862290439,jo纳森jo斯达
265.787,普通弹幕,中,白,1592186394,0,e90a11dd,34101903843917827,补刚出生番
380.246,普通弹幕,中,白,1592184686,0,6c75ff25,34101008407724037,补十岁的番。
1295.915,普通弹幕,中,白,1592159484,0,b3171f5c,34087794978586627,one for all
378.668,普通弹幕,中,红,1592157241,0,ce3f84c4,34086618991689733,在超炮三迷上了光子
73.466,普通弹幕,中,白,1592156773,0,3a990330,34086373847203843,真的好安全啊
267.742,普通弹幕,中,白,1592154497,0,95c77b5,34085180749643783,狙击手准备！
1123.582,普通弹幕,中,白,1592154403,0,cb05b675,34085131255808005,三位走好
998.014,普通弹幕,中,白,1592154264,0,cb05b675,34085058374533125,炮姐停止了思考
535.528,普通弹幕,中,白,1592153748,0,cb05b675,34084787866042437,前方高能
418.963,普通弹幕,中,白,1592153626,0,cb05b675,34084724011433991,这是女校
21.225,普通弹幕,中,白,1592153190,0,cb05b675,34084495441264643,三位，一路走好
85.681,普通弹幕,中,白,1592148977,0,5c609aef,34082286573977605,绝对安全？
340.201,普通弹幕,中,白,1592145808,0,512783d2,34080624777625607,常磐庄吾？
1328.305,底部弹幕,中,蓝,1592145650,0,3e67463b,34080542102650885,上一个无敌已经停止了思考
1249.22,普通弹幕,中,绿,1592145208,0,ec09029,34080310234185733,快跑
1000.819,普通弹幕,中,蓝,1592144954,0,ec09029,34080177341857799,一只炮姐失去了梦想
772.92,普通弹幕,中,黄,1592144711,0,ec09029,34080049788878855,天秀
98.557,普通弹幕,中,白,1592144550,0,938b1bcb,34079965271556103,夹击妹抖
526.24,普通弹幕,中,黄,1592144458,0,ec09029,34079917275086855,好快的车
1311.874,普通弹幕,中,白,1592144116,0,c3b81624,34079737914064903,3连
396.023,普通弹幕,中,黄,1592143900,0,391a4793,34079624731820037,补六十岁的番
258.047,普通弹幕,中,黄,1592143726,0,391a4793,34079533186940933,用心做超炮用脚做魔禁
732.003,普通弹幕,中,白,1592143540,0,c3b81624,34079435853398019,另外的124个人
530.21,普通弹幕,中,白,1592143400,0,c3b81624,34079362635530247,哇塞
1314.54,普通弹幕,中,白,1592143131,0,f9060723,34079221565358083,每次打完都要修路
402.592,普通弹幕,中,绿,1592142821,0,72f0a091,34079058693718023,超喜欢光子
473.946,普通弹幕,中,黄,1592142225,0,d945b0dc,34078746255294469,10s级景区
460.286,普通弹幕,中,黄,1592142206,0,d945b0dc,34078736515596293,暗示投币
448.493,普通弹幕,中,白,1592142116,0,88826b,34078689103708167,对，大火箭
197.137,普通弹幕,中,白,1592141731,0,e701a807,34078487674355719,哔哩哔哩
192.317,普通弹幕,中,白,1592141704,0,e701a807,34078473369681927,哔哩哔哩
1056.292,普通弹幕,中,白,1592140853,0,a7356130,34078027272945667,？？？
466.244,普通弹幕,中,白,1592140218,0,a09d5161,34077694476419077,哟西哟西哟西哟西哟西哟西
378.377,普通弹幕,中,白,1592139584,0,1d7e409d,34077361610162181,补2岁时的fan
47.687,普通弹幕,中,红,1592138845,0,72f0a091,34076974427668487,小混混一路走好
39.459,普通弹幕,中,白,1592138830,0,a0b5cb15,34076966759956483,联系哪个医院，说吧
3.799,普通弹幕,中,白,1592136701,0,565f7b9e,34075850219454469,专门回来听片头曲
191.82,普通弹幕,中,白,1592136629,0,d766a9f5,34075812702453829,夹击妹抖得死
1204.805,普通弹幕,中,白,1592134510,0,f394aed5,34074701632372743,嘿嘿嘿
1307.689,普通弹幕,中,白,1592134405,0,a7aa2311,34074646530752517,哈哈哈哈
1449.364,普通弹幕,中,深蓝,1592132910,0,ec1d45f2,34073862593839109,皮卡？
1387.684,普通弹幕,中,深蓝,1592132848,0,ec1d45f2,34073830239502343,100万
1276.539,普通弹幕,中,深蓝,1592132735,0,ec1d45f2,34073771225120775,投币了
990.886,普通弹幕,中,白,1592132711,0,af69b7bd,34073758178738181,死傲娇
1252.543,普通弹幕,中,深蓝,1592132704,0,ec1d45f2,34073754658668547,干架
1246.588,普通弹幕,中,深蓝,1592132698,0,ec1d45f2,34073751532339203,危！
1207.225,普通弹幕,中,深蓝,1592132659,0,ec1d45f2,34073730898460677,小黑的哈哈哈哈
761.846,普通弹幕,中,白,1592132481,0,af69b7bd,34073637709414403,大局已定
393.953,普通弹幕,中,深蓝,1592131845,0,ec1d45f2,34073304468291589,补上辈子的番
371.464,普通弹幕,中,深蓝,1592131823,0,ec1d45f2,34073292715851783,一岁的
284.229,普通弹幕,中,深蓝,1592131735,0,ec1d45f2,34073246943936517,补上辈子少看的番
220.742,普通弹幕,中,深蓝,1592131672,0,ec1d45f2,34073213657415685,感觉这歌上辈子就听过
406.359,普通弹幕,中,白,1592131599,0,ee9a3dd8,34073175355031559,揍他就完了！
91.374,普通弹幕,中,白,1592131543,0,ec1d45f2,34073145837617155,安全，真安全
213.942,普通弹幕,中,白,1592131184,0,c844f907,34072958003052551,bilibili- ( ゜- ゜)つロ 乾杯~
162.257,普通弹幕,中,白,1592131037,0,cc639204,34072880674766851,哔哩哔哩！！！干杯！！！！
231.739,普通弹幕,中,白,1592129333,0,deba0b0d,34071987153797123,！！！！！
190.066,普通弹幕,中,白,1592128235,0,f76253b0,34071411629228039,bilibili乾杯
1187.378,普通弹幕,中,红,1592127831,0,ca1cf53a,34071199987269635,草雍京  卒
1080.605,普通弹幕,中,白,1592127554,0,68a5001c,34071054891089927,不是蓝白，根本就没画
1138.714,普通弹幕,中,红,1592126587,0,1327e9e7,34070547920322565,危  劫匪  危
1003.43,普通弹幕,中,白,1592125876,0,e681d5b4,34070175087067139,一只美琴失去了梦想
0.0,普通弹幕,中,淡蓝,1592125498,0,35cb09cb,34069976698060803,有听了歌来看的吗？
19.945,普通弹幕,中,白,1592124702,0,e681d5b4,34069559205429255,小混混快跑
1299.472,底部弹幕,中,黄,1592123819,0,dfbec277,34069096359788551,正 道 的 光~
1252.306,普通弹幕,中,红,1592123655,0,cc1da99c,34069010644467715,危 劫匪 猝
166.733,底部弹幕,中,黄,1592123612,0,31318b92,34068987783938053,Ctrl+R精准跳op
1504.474,普通弹幕,中,红,1592123520,0,1de11442,34068939796905989,勇闯真正无人区
156.797,普通弹幕,中,白,1592123503,0,aac20476,34068930533785607,御坂美琴
1474.994,普通弹幕,中,红,1592123476,0,1de11442,34068916530577415,有人区
1106.533,普通弹幕,中,白,1592122991,0,97c99013,34068662169632775,GTA5   抢劫太平洋差事
232.614,普通弹幕,中,白,1592122207,0,cc1da99c,34068251224834053,老op
196.498,普通弹幕,中,白,1592122171,0,cc1da99c,34068232288600069,最初的哔哩哔哩
1233.844,普通弹幕,中,白,1592121382,0,5cc651e0,34067818969300997,车是咬地鲨？
312.87,普通弹幕,中,白,1592121361,0,f66fd830,34067807816646661,还狙击手呢，炊事班都看见了
299.814,普通弹幕,中,白,1592121329,0,f66fd830,34067791109160967,炊事班都看见了
1391.961,普通弹幕,中,白,1592121281,0,27267c3f,34067765798633479,59万
13.379,普通弹幕,中,白,1592121081,0,446774f,34067660703006723,老。呱太了
889.849,普通弹幕,中,白,1592120933,0,5cc651e0,34067583420334083,茶道赛高（错乱）
623.49,底部弹幕,中,黄,1592120144,0,319c8ccb,34067169683177477,佐天泪子想要平静的过活
590.543,底部弹幕,中,黄,1592120072,0,319c8ccb,34067131713716227,LV6：剧本掌握
462.725,普通弹幕,中,白,1592119679,0,c9990d2c,34066925849935879,以投币
223.879,普通弹幕,中,白,1592119558,0,319c8ccb,34066862433107971,众所周知，学园都市安全程度=杜王町
1335.109,普通弹幕,中,白,1592119531,0,8080c4d8,34066848379568133,七人中唯一健全
1161.662,普通弹幕,中,红,1592118859,0,d40c4c9f,34066496073760775,无情
517.55,普通弹幕,中,白,1592118083,0,d40c4c9f,34066089099919365,啊～
192.492,普通弹幕,中,白,1592117680,0,4ef1a6da,34065878055649347,活在OP的教主
180.153,普通弹幕,中,白,1592117398,0,bbd58e5e,34065730084274183,bilibili
468.885,普通弹幕,中,白,1592116127,0,ab0f784c,34065063413809157,天堂
71.446,普通弹幕,中,红,1592115947,0,96e991a2,34064969079193607,Java从入门到入狱
1229.757,底部弹幕,中,红,1592114984,0,8a367a39,34064464461430791,"Warning again, this is not an act."
1081.469,底部弹幕,中,红,1592114821,0,8a367a39,34064378782810119,Warning warning this is not  an act.！
443.412,普通弹幕,中,白,1592114086,0,92cd522d,34063993655525383,一般加农炮
109.266,普通弹幕,中,白,1592112952,0,c15b4a0c,34063399300628487,小震怡情
28.134,普通弹幕,中,白,1592112871,0,c15b4a0c,34063356741550083,刚从T回来
145.081,普通弹幕,中,白,1592112420,0,ef8933c6,34063120292380675,正片开始
1231.314,普通弹幕,中,白,1592112341,0,80d88084,34063078530744327,乔家绅士
57.561,普通弹幕,中,白,1592112324,0,ef8933c6,34063069907779587,JAVA and C!
939.609,底部弹幕,中,白,1592111943,0,a03e7882,34062869949054983,法国投降般的速度
152.421,底部弹幕,中,绿,1592111237,0,8f12448b,34062499820077063,哔哩哔哩哔哩哔哩哔哩哔哩哔哩哔哩哔哩哔哩哔哩哔哩哔哩哔哩哔哩哔哩
242.191,普通弹幕,中,白,1592110982,0,7582d4c8,34062366184833027,来补一岁的番
1250.887,普通弹幕,中,深蓝,1592110788,0,81d3b134,34062264244371459,大——————乔——————————
1333.713,底部弹幕,中,红,1592110541,0,9c222e8d,34062134887317511,（纠正）成龙历险记的叫十三区，不是第七区
238.729,普通弹幕,中,白,1592110304,0,dcf577e,34062010538786823,祖传BGM
193.76,普通弹幕,中,白,1592109940,0,94e29f,34061820015149059,好听！
180.826,普通弹幕,中,白,1592109927,0,94e29f,34061813149597701,哔哩哔哩干杯!
87.883,普通弹幕,中,白,1592109834,0,94e29f,34061764505632771,小混混 危
23.16,普通弹幕,中,白,1592109770,0,94e29f,34061730537013255,宝藏！！！
147.257,底部弹幕,中,粉,1592109435,0,d7d34bb9,34061555252854791,哔哩哔哩哔哩哔哩哔哩哔哩哔哩哔哩哔哩哔哩哔哩
325.876,普通弹幕,中,白,1592106978,0,e32f477f,34060266919428099,卓别林先生好
242.329,普通弹幕,中,白,1592106720,0,4616e8dc,34060131685105671,补四岁时的番
793.01,普通弹幕,中,白,1592105310,0,8e9c3c98,34059392528154629,大橘已定？
474.305,普通弹幕,中,白,1592103968,0,ce3f5726,34058688763789319,哇哦
976.379,普通弹幕,中,白,1592103197,0,1bc2636,34058284779438087,好Q弹的手指
180.672,普通弹幕,中,白,1592102849,0,dc909204,34058102165209095,哔哩哔哩 - (゜- ゜)つロ 乾杯~
171.285,普通弹幕,中,白,1592102835,0,dc909204,34058095013396483,哔哩哔哩 - (゜- ゜)つロ 乾杯~
461.18,普通弹幕,中,白,1592102464,0,f15f2112,34057900021776391,下次一定
148.541,底部弹幕,中,橙,1592101337,0,e8084df5,34057309622108165,用脚做正传，用心做外传
66.167,底部弹幕,中,橙,1592101255,0,e8084df5,34057266195333125,危   小混混   危
598.006,普通弹幕,中,白,1592101251,0,d5a467c3,34057264559554565,黑的
60.623,底部弹幕,中,橙,1592101240,0,e8084df5,34057258631430149,"JAVA,C++"
54.552,底部弹幕,中,橙,1592101221,0,e8084df5,34057248795262979,J——A——V——A——
27.58,普通弹幕,中,白,1592101179,0,e8084df5,34057226649862147,危   小混混  危
